index;code;nom;dep;url
4055;11439;villespy;11;
4056;11440;villetritouls;11;
4057;11441;vinassan;11;
4058;12001;agen-d'aveyron;12;
4059;12002;aguessac;12;
4060;12003;albres;12;
4061;12004;almont-les-junies;12;
4062;12006;alrance;12;
4063;12007;ambeyrac;12;
4064;12008;anglars-saint-felix;12;
4065;12009;arnac-sur-dourdou;12;
4066;12010;arques;12;
4067;12011;arvieu;12;
4068;12012;asprieres;12;
4069;12013;aubin;12;
4070;12015;auriac-lagast;12;
4071;12016;auzits;12;
4072;12017;ayssenes;12;
4073;12018;balaguier-d'olt;12;
4074;12019;balaguier-sur-rance;12;
4075;12020;balsac;12;
4076;12021;bas-segala;12;
4077;12022;bastide-pradines;12;
4078;12023;bastide-solages;12;
4079;12024;belcastel;12;
4080;12025;belmont-sur-rance;12;
4081;12026;bertholene;12;
4082;12027;bessuejouls;12;
4083;12028;boisse-penchot;12;
4084;12029;bor-et-bar;12;
4085;12030;bouillac;12;
4086;12031;bournazel;12;
4087;12032;boussac;12;
4088;12033;bozouls;12;
4089;12034;brandonnet;12;
4090;12035;brasc;12;
4091;12036;brommat;12;
4092;12037;broquies;12;
4093;12038;brousse-le-chateau;12;
4094;12039;brusque;12;
4095;12041;cabanes;12;
4096;12042;calmels-et-le-viala;12;
4097;12043;calmont;12;
4098;12044;camares;12;
4099;12045;camboulazet;12;
4100;12046;camjac;12;
4101;12047;campagnac;12;
4102;12048;campouriez;12;
4103;12049;campuac;12;
4104;12050;canet-de-salars;12;
4105;12051;cantoin;12;
4106;12052;capdenac-gare;12;
4107;12053;capelle-balaguier;12;
4108;12054;capelle-bleys;12;
4109;12055;capelle-bonance;12;
4110;12056;baraqueville;12;
4111;12057;cassagnes-begonhes;12;
4112;12058;cassuejouls;12;
4113;12059;castanet;12;
4114;12060;castelmary;12;
4115;12061;castelnau-de-mandailles;12;
4116;12062;castelnau-pegayrols;12;
4117;12063;cavalerie;12;
4118;12064;cayrol;12;
4119;12065;centres;12;
4120;12066;clairvaux-d'aveyron;12;
4121;12067;clapier;12;
4122;12068;colombies;12;
4123;12069;combret;12;
4124;12070;compeyre;12;
4125;12071;compolibat;12;
4126;12072;compregnac;12;
4127;12073;comps-la-grand-ville;12;
4128;12074;condom-d'aubrac;12;
4129;12075;connac;12;
4130;12076;conques-en-rouergue;12;
4131;12077;cornus;12;
4132;12078;costes-gozon;12;
4133;12079;coubisou;12;
4134;12080;coupiac;12;
4135;12082;couvertoirade;12;
4136;12083;cransac;12;
4137;12084;creissels;12;
4138;12085;crespin;12;
4139;12086;cresse;12;
4140;12088;curieres;12;
4141;12089;decazeville;12;
4142;12090;druelle-balsac;12;
4143;12091;drulhe;12;
4144;12092;durenque;12;
4145;12093;fel;12;
4146;12094;entraygues-sur-truyere;12;
4147;12095;escandolieres;12;
4148;12096;espalion;12;
4149;12097;espeyrac;12;
4150;12098;estaing;12;
4151;12099;fayet;12;
4152;12100;firmi;12;
4153;12101;flagnac;12;
4154;12102;flavin;12;
4155;12103;florentin-la-capelle;12;
4156;12104;foissac;12;
4157;12105;fouillade;12;
4158;12106;gabriac;12;
4159;12107;gaillac-d'aveyron;12;
4160;12108;galgan;12;
4161;12109;gissac;12;
4162;12110;golinhac;12;
4163;12111;goutrens;12;
4164;12113;gramond;12;
4165;12115;hospitalet-du-larzac;12;
4166;12116;huparlac;12;
4167;12118;lacroix-barrez;12;
4168;12119;laguiole;12;
4169;12120;laissac-severac-l'eglise;12;
4170;12121;lanuejouls;12;
4171;12122;lapanouse-de-cernon;12;
4172;12124;lassouts;12;
4173;12125;laval-roqueceziere;12;
4174;12127;ledergues;12;
4175;12128;lescure-jaoul;12;
4176;12129;lestrade-et-thouels;12;
4177;12130;livinhac-le-haut;12;
4178;12131;loubiere;12;
4179;12133;luc-la-primaube;12;
4180;12134;lugan;12;
4181;12135;lunac;12;
4182;12136;maleville;12;
4183;12137;manhac;12;
4184;12138;marcillac-vallon;12;
4185;12139;marnhagues-et-latour;12;
4186;12140;martiel;12;
4187;12141;martrin;12;
4188;12142;mayran;12;
4189;12143;melagues;12;
4190;12144;meljac;12;
4191;12145;millau;12;
4192;12146;monastere;12;
4193;12147;montagnol;12;
4194;12148;montbazens;12;
4195;12149;montclar;12;
4196;12150;monteils;12;
4197;12151;montezic;12;
4198;12152;montfranc;12;
4199;12153;montjaux;12;
4200;12154;montlaur;12;
4201;12155;fondamente;12;
4202;12156;montpeyroux;12;
4203;12157;montrozier;12;
4204;12158;montsales;12;
4205;12159;morlhon-le-haut;12;
4206;12160;mostuejouls;12;
4207;12161;mouret;12;
4208;12162;moyrazes;12;
4209;12163;murasson;12;
4210;12164;mur-de-barrez;12;
4211;12165;muret-le-chateau;12;
4212;12166;murols;12;
4213;12167;najac;12;
4214;12168;nant;12;
4215;12169;naucelle;12;
4216;12170;naussac;12;
4217;12171;nauviale;12;
4218;12172;nayrac;12;
4219;12174;olemps;12;
4220;12175;ols-et-rinhodes;12;
4221;12176;onet-le-chateau;12;
4222;12177;palmas-d'aveyron;12;
4223;12178;paulhe;12;
4224;12179;peux-et-couffouleux;12;
4225;12180;peyreleau;12;
4226;12181;peyrusse-le-roc;12;
4227;12182;pierrefiche;12;
4228;12183;plaisance;12;
4229;12184;pomayrols;12;
4230;12185;pont-de-salars;12;
4231;12186;pousthomy;12;
4232;12187;prades-d'aubrac;12;
4233;12188;prades-salars;12;
4234;12189;pradinas;12;
4235;12190;previnquieres;12;
4236;12191;privezac;12;
4237;12192;mounes-prohencoux;12;
4238;12193;pruines;12;
4239;12194;quins;12;
4240;12195;rebourguil;12;
4241;12197;requista;12;
4242;12198;rieupeyroux;12;
4243;12199;rignac;12;
4244;12200;riviere-sur-tarn;12;
4245;12201;rodelle;12;
4246;12202;rodez;12;
4247;12203;roquefort-sur-soulzon;12;
4248;12204;roque-sainte-marguerite;12;
4249;12205;rouquette;12;
4250;12206;roussennac;12;
4251;12207;rullac-saint-cirq;12;
4252;12208;saint-affrique;12;
4253;12209;saint-amans-des-cots;12;
4254;12210;saint-andre-de-najac;12;
4255;12211;saint-andre-de-vezines;12;
4256;12212;saint-beaulize;12;
4257;12213;saint-beauzely;12;
4258;12214;saint-chely-d'aubrac;12;
4259;12215;saint-christophe-vallon;12;
4260;12216;saint-come-d'olt;12;
4261;12217;sainte-croix;12;
4262;12219;sainte-eulalie-d'olt;12;
4263;12220;sainte-eulalie-de-cernon;12;
4264;12221;saint-felix-de-lunel;12;
4265;12222;saint-felix-de-sorgues;12;
4266;12223;argences-en-aubrac;12;
4267;12224;saint-geniez-d'olt-et-d'aubrac;12;
4268;12225;saint-georges-de-luzencon;12;
4269;12226;saint-hippolyte;12;
4270;12227;saint-igest;12;
4271;12228;saint-izaire;12;
4272;12229;saint-jean-d'alcapies;12;
4273;12230;saint-jean-delnous;12;
4274;12231;saint-jean-du-bruel;12;
4275;12232;saint-jean-et-saint-paul;12;
4276;12233;saint-juery;12;
4277;12234;sainte-juliette-sur-viaur;12;
4278;12235;saint-just-sur-viaur;12;
4279;12236;saint-laurent-de-levezou;12;
4280;12237;saint-laurent-d'olt;12;
4281;12238;saint-leons;12;
4282;12239;saint-martin-de-lenne;12;
4283;12240;saint-parthem;12;
4284;12241;sainte-radegonde;12;
4285;12242;saint-remy;12;
4286;12243;saint-rome-de-cernon;12;
4287;12244;saint-rome-de-tarn;12;
4288;12246;saint-santin;12;
4289;12247;saint-saturnin-de-lenne;12;
4290;12248;saint-sernin-sur-rance;12;
4291;12249;saint-sever-du-moustier;12;
4292;12250;saint-symphorien-de-thenieres;12;
4293;12251;saint-victor-et-melvieu;12;
4294;12252;salles-courbaties;12;
4295;12253;salles-curan;12;
4296;12254;salles-la-source;12;
4297;12255;salmiech;12;
4298;12256;salvagnac-cajarc;12;
4299;12257;causse-et-diege;12;
4300;12258;salvetat-peyrales;12;
4301;12259;sanvensa;12;
4302;12260;sauclieres;12;
4303;12261;saujac;12;
4304;12262;sauveterre-de-rouergue;12;
4305;12263;savignac;12;
4306;12264;sebazac-concoures;12;
4307;12265;sebrazac;12;
4308;12266;segur;12;
4309;12267;selve;12;
4310;12268;senergues;12;
4311;12269;serre;12;
4312;12270;severac-d'aveyron;12;
4313;12272;sonnac;12;
4314;12273;soulages-bonneval;12;
4315;12274;sylvanes;12;
4316;12275;tauriac-de-camares;12;
4317;12276;tauriac-de-naucelle;12;
4318;12277;taussac;12;
4319;12278;tayrac;12;
4320;12280;therondels;12;
4321;12281;toulonjac;12;
4322;12282;tournemire;12;
4323;12283;tremouilles;12;
4324;12284;truel;12;
4325;12286;vabres-l'abbaye;12;
4326;12287;vailhourles;12;
4327;12288;valady;12;
4328;12289;valzergues;12;
4329;12290;vaureilles;12;
4330;12291;verrieres;12;
4331;12292;versols-et-lapeyre;12;
4332;12293;veyreau;12;
4333;12294;vezins-de-levezou;12;
4334;12295;viala-du-pas-de-jaux;12;
4335;12296;viala-du-tarn;12;
4336;12297;vibal;12;
4337;12298;villecomtal;12;
4338;12299;villefranche-de-panat;12;
4339;12300;villefranche-de-rouergue;12;
4340;12301;villeneuve;12;
4341;12303;vimenet;12;
4342;12305;viviez;12;
4343;12307;curan;12;
4344;13001;aix-en-provence;13;
4345;13002;allauch;13;
4346;13003;alleins;13;
4347;13004;arles;13;
4348;13005;aubagne;13;
4349;13006;aureille;13;
4350;13007;auriol;13;
4351;13008;aurons;13;
4352;13009;barben;13;
4353;13010;barbentane;13;
4354;13011;baux-de-provence;13;
4355;13012;beaurecueil;13;
4356;13013;belcodene;13;
4357;13014;berre-l'etang;13;
4358;13015;bouc-bel-air;13;
4359;13016;bouilladisse;13;
4360;13017;boulbon;13;
4361;13018;cabannes;13;
4362;13019;cabries;13;
4363;13020;cadolive;13;
4364;13021;carry-le-rouet;13;
4365;13022;cassis;13;
4366;13023;ceyreste;13;
4367;13024;charleval;13;
4368;13025;chateauneuf-le-rouge;13;
4369;13026;chateauneuf-les-martigues;13;
4370;13027;chateaurenard;13;
4371;13028;ciotat;13;
4372;13029;cornillon-confoux;13;
4373;13030;cuges-les-pins;13;
4374;13031;destrousse;13;
4375;13032;eguilles;13;
4376;13033;ensues-la-redonne;13;
4377;13034;eygalieres;13;
4378;13035;eyguieres;13;
4379;13036;eyragues;13;
4380;13037;fare-les-oliviers;13;
4381;13038;fontvieille;13;
4382;13039;fos-sur-mer;13;
4383;13040;fuveau;13;
4384;13041;gardanne;13;
4385;13042;gemenos;13;
4386;13043;gignac-la-nerthe;13;
4387;13044;grans;13;
4388;13045;graveson;13;
4389;13046;greasque;13;
4390;13047;istres;13;
4391;13048;jouques;13;
4392;13049;lamanon;13;
4393;13050;lambesc;13;
4394;13051;lancon-provence;13;
4395;13052;maillane;13;
4396;13053;mallemort;13;
4397;13054;marignane;13;
4398;13056;martigues;13;
4399;13057;mas-blanc-des-alpilles;13;
4400;13058;maussane-les-alpilles;13;
4401;13059;meyrargues;13;
4402;13060;meyreuil;13;
4403;13061;saint-pierre-de-mezoargues;13;
4404;13062;mimet;13;
4405;13063;miramas;13;
4406;13064;molleges;13;
4407;13065;mouries;13;
4408;13066;noves;13;
4409;13067;orgon;13;
4410;13068;paradou;13;
4411;13069;pelissanne;13;
4412;13070;penne-sur-huveaune;13;
4413;13071;pennes-mirabeau;13;
4414;13072;peynier;13;
4415;13073;peypin;13;
4416;13074;peyrolles-en-provence;13;
4417;13075;plan-de-cuques;13;
4418;13076;plan-d'orgon;13;
4419;13077;port-de-bouc;13;
4420;13078;port-saint-louis-du-rhone;13;
4421;13079;puyloubier;13;
4422;13080;puy-sainte-reparade;13;
4423;13081;rognac;13;
4424;13082;rognes;13;
4425;13083;rognonas;13;
4426;13084;roque-d'antheron;13;
4427;13085;roquefort-la-bedoule;13;
4428;13086;roquevaire;13;
4429;13087;rousset;13;
4430;13088;rove;13;
4431;13089;saint-andiol;13;
4432;13090;saint-antonin-sur-bayon;13;
4433;13091;saint-cannat;13;
4434;13092;saint-chamas;13;
4435;13093;saint-esteve-janson;13;
4436;13094;saint-etienne-du-gres;13;
4437;13095;saint-marc-jaumegarde;13;
4438;13096;saintes-maries-de-la-mer;13;
4439;13097;saint-martin-de-crau;13;
4440;13098;saint-mitre-les-remparts;13;
4441;13099;saint-paul-les-durance;13;
4442;13100;saint-remy-de-provence;13;
4443;13101;saint-savournin;13;
4444;13102;saint-victoret;13;
4445;13103;salon-de-provence;13;
4446;13104;sausset-les-pins;13;
4447;13105;senas;13;
4448;13106;septemes-les-vallons;13;
4449;13107;simiane-collongue;13;
4450;13108;tarascon;13;
4451;13109;tholonet;13;
4452;13110;trets;13;
4453;13111;vauvenargues;13;
4454;13112;velaux;13;
4455;13113;venelles;13;
4456;13114;ventabren;13;
4457;13115;vernegues;13;
4458;13116;verquieres;13;
4459;13117;vitrolles;13;
4460;13118;coudoux;13;
4461;13119;carnoux-en-provence;13;
4462;13201;marseille-01;13;
4463;13202;marseille-02;13;
4464;13203;marseille-03;13;
4465;13204;marseille-04;13;
4466;13205;marseille-05;13;
4467;13206;marseille-06;13;
4468;13207;marseille-07;13;
4469;13208;marseille-08;13;
4470;13209;marseille-09;13;
4471;13210;marseille-10;13;
4472;13211;marseille-11;13;
4473;13212;marseille-12;13;
4474;13213;marseille-13;13;
4475;13214;marseille-14;13;
4476;13215;marseille-15;13;
4477;13216;marseille-16;13;
4478;14001;ablon;14;
4479;14002;acqueville;14;
4480;14003;agy;14;
4481;14004;aignerville;14;
4482;14005;valambray;14;
4483;14006;amaye-sur-orne;14;
4484;14007;amaye-sur-seulles;14;
4485;14008;amblie;14;
4486;14009;amfreville;14;
4487;14011;aurseulles;14;
4488;14012;angerville;14;
4489;14013;angoville;14;
4490;14014;colomby-anguerny;14;
4491;14015;anisy;14;
4492;14016;annebault;14;
4493;14019;arganchy;14;
4494;14020;argences;14;
4495;14021;arromanches-les-bains;14;
4496;14022;asnelles;14;
4497;14023;asnieres-en-bessin;14;
4498;14024;auberville;14;
4499;14025;aubigny;14;
4500;14026;audrieu;14;
4501;14027;monts-d'aunay;14;
4502;14030;authie;14;
4503;14031;authieux-papion;14;
4504;14032;authieux-sur-calonne;14;
4505;14033;auvillars;14;
4506;14034;avenay;14;
4507;14035;balleroy-sur-drome;14;
4508;14036;banneville-la-campagne;14;
4509;14037;malherbe-sur-ajon;14;
4510;14038;banville;14;
4511;14039;barbery;14;
4512;14040;barbeville;14;
4513;14041;barneville-la-bertran;14;
4514;14042;baron-sur-odon;14;
4515;14043;barou-en-auge;14;
4516;14044;basly;14;
4517;14045;basseneville;14;
4518;14046;bavent;14;
4519;14047;bayeux;14;
4520;14049;bazenville;14;
4521;14050;bazoque;14;
4522;14053;beaumais;14;
4523;14054;beaumesnil;14;
4524;14055;beaumont-en-auge;14;
4525;14056;bauquay;14;
4526;14057;bellengreville;14;
4527;14059;benerville-sur-mer;14;
4528;14060;benouville;14;
4529;14061;souleuvre-en-bocage;14;
4530;14062;beny-sur-mer;14;
4531;14063;bernesq;14;
4532;14064;bernieres-d'ailly;14;
4533;14066;bernieres-sur-mer;14;
4534;14068;bieville-beuville;14;
4535;14069;beuvillers;14;
4536;14070;beuvron-en-auge;14;
4537;14073;bigne;14;
4538;14074;billy;14;
4539;14075;bissieres;14;
4540;14076;blainville-sur-orne;14;
4541;14077;blangy-le-chateau;14;
4542;14078;blay;14;
4543;14079;blonville-sur-mer;14;
4544;14080;bo;14;
4545;14081;boissey;14;
4546;14082;boissiere;14;
4547;14083;bonnebosq;14;
4548;14084;bonnemaison;14;
4549;14085;bonneville-la-louvet;14;
4550;14086;bonneville-sur-touques;14;
4551;14087;bonnoeil;14;
4552;14088;bons-tassilly;14;
4553;14089;bougy;14;
4554;14090;boulon;14;
4555;14091;bourgeauville;14;
4556;14092;bourguebus;14;
4557;14093;branville;14;
4558;14096;bremoy;14;
4559;14097;bretteville-le-rabet;14;
4560;14098;thue-et-mue;14;
4561;14099;bretteville-sur-dives;14;
4562;14100;bretteville-sur-laize;14;
4563;14101;bretteville-sur-odon;14;
4564;14102;breuil-en-auge;14;
4565;14103;breuil-en-bessin;14;
4566;14104;brevedent;14;
4567;14106;breville-les-monts;14;
4568;14107;bricqueville;14;
4569;14109;brouay;14;
4570;14110;brucourt;14;
4571;14111;buceels;14;
4572;14116;bu-sur-rouvres;14;
4573;14117;cabourg;14;
4574;14118;caen;14;
4575;14119;cagny;14;
4576;14120;cahagnes;14;
4577;14121;cahagnolles;14;
4578;14122;caine;14;
4579;14123;cairon;14;
4580;14124;cambe;14;
4581;14125;cambes-en-plaine;14;
4582;14126;cambremer;14;
4583;14127;campagnolles;14;
4584;14128;campandre-valcongrain;14;
4585;14130;campigny;14;
4586;14131;canapville;14;
4587;14132;canchy;14;
4588;14134;canteloup;14;
4589;14135;carcagny;14;
4590;14136;cardonville;14;
4591;14137;carpiquet;14;
4592;14138;cartigny-l'epinay;14;
4593;14140;castillon;14;
4594;14141;castillon-en-auge;14;
4595;14142;castilly;14;
4596;14143;caumont-sur-aure;14;
4597;14145;cauvicourt;14;
4598;14146;cauville;14;
4599;14147;cernay;14;
4600;14149;cesny-aux-vignes;14;
4601;14150;cesny-bois-halbout;14;
4602;14151;champ-du-boult;14;
4603;14157;cheux;14;
4604;14158;chicheboville;14;
4605;14159;chouain;14;
4606;14160;cintheaux;14;
4607;14161;clarbec;14;
4608;14162;clecy;14;
4609;14163;cleville;14;
4610;14164;clinchamps-sur-orne;14;
4611;14165;colleville-sur-mer;14;
4612;14166;colleville-montgomery;14;
4613;14167;colombelles;14;
4614;14168;colombieres;14;
4615;14169;colombiers-sur-seulles;14;
4616;14171;combray;14;
4617;14172;commes;14;
4618;14173;conde-sur-ifs;14;
4619;14174;conde-en-normandie;14;
4620;14175;conde-sur-seulles;14;
4621;14176;conteville;14;
4622;14177;coquainvilliers;14;
4623;14179;cordebugle;14;
4624;14180;cordey;14;
4625;14181;cormelles-le-royal;14;
4626;14182;cormolain;14;
4627;14183;cossesseville;14;
4628;14184;cottun;14;
4629;14185;coudray-rabut;14;
4630;14186;coulombs;14;
4631;14189;coupesarte;14;
4632;14190;courcy;14;
4633;14191;courseulles-sur-mer;14;
4634;14192;courson;14;
4635;14193;courtonne-la-meurdrac;14;
4636;14194;courtonne-les-deux-eglises;14;
4637;14195;courvaudon;14;
4638;14196;crepon;14;
4639;14197;cresserons;14;
4640;14198;cresseveuille;14;
4641;14200;creully-sur-seulles;14;
4642;14201;crevecoeur-en-auge;14;
4643;14202;cricqueboeuf;14;
4644;14203;cricqueville-en-auge;14;
4645;14204;cricqueville-en-bessin;14;
4646;14205;cristot;14;
4647;14206;crocy;14;
4648;14207;croisilles;14;
4649;14208;croissanville;14;
4650;14209;crouay;14;
4651;14211;culey-le-patry;14;
4652;14212;cully;14;
4653;14214;cussy;14;
4654;14215;cuverville;14;
4655;14216;damblainville;14;
4656;14217;dampierre;14;
4657;14218;danestal;14;
4658;14219;danvou-la-ferriere;14;
4659;14220;deauville;14;
4660;14221;demouville;14;
4661;14223;detroit;14;
4662;14224;deux-jumeaux;14;
4663;14225;dives-sur-mer;14;
4664;14226;donnay;14;
4665;14227;douville-en-auge;14;
4666;14228;douvres-la-delivrande;14;
4667;14229;dozule;14;
4668;14230;drubec;14;
4669;14231;beaufour-druval;14;
4670;14232;ducy-sainte-marguerite;14;
4671;14235;ecrammeville;14;
4672;14236;ellon;14;
4673;14237;emieville;14;
4674;14238;englesqueville-en-auge;14;
4675;14239;englesqueville-la-percee;14;
4676;14240;epaney;14;
4677;14241;epinay-sur-odon;14;
4678;14242;epron;14;
4679;14243;equemauville;14;
4680;14244;eraines;14;
4681;14245;ernes;14;
4682;14246;escoville;14;
4683;14248;espins;14;
4684;14249;esquay-notre-dame;14;
4685;14250;esquay-sur-seulles;14;
4686;14251;esson;14;
4687;14252;estrees-la-campagne;14;
4688;14254;eterville;14;
4689;14256;etreham;14;
4690;14257;evrecy;14;
4691;14258;falaise;14;
4692;14260;fauguernon;14;
4693;14261;faulq;14;
4694;14266;feuguerolles-bully;14;
4695;14268;fierville-bray;14;
4696;14269;fierville-les-parcs;14;
4697;14270;firfol;14;
4698;14271;fleury-sur-orne;14;
4699;14272;folie;14;
4700;14273;folletiere-abenon;14;
4701;14274;fontaine-etoupefour;14;
4702;14275;fontaine-henry;14;
4703;14276;fontaine-le-pin;14;
4704;14277;fontenay-le-marmion;14;
4705;14278;fontenay-le-pesnel;14;
4706;14279;fontenermont;14;
4707;14280;formentin;14;
4708;14281;formigny-la-bataille;14;
4709;14282;foulognes;14;
4710;14283;fourches;14;
4711;14284;fourneaux-le-val;14;
4712;14285;fournet;14;
4713;14286;fourneville;14;
4714;14287;frenouville;14;
4715;14288;fresne-camilly;14;
4716;14289;fresne-la-mere;14;
4717;14290;fresney-le-puceux;14;
4718;14291;fresney-le-vieux;14;
4719;14293;fumichon;14;
4720;14294;garcelles-secqueville;14;
4721;14296;gast;14;
4722;14297;gavrus;14;
4723;14298;gefosse-fontenay;14;
4724;14299;genneville;14;
4725;14300;gerrots;14;
4726;14301;giberville;14;
4727;14302;glanville;14;
4728;14303;glos;14;
4729;14304;gonneville-sur-honfleur;14;
4730;14305;gonneville-sur-mer;14;
4731;14306;gonneville-en-auge;14;
4732;14307;goupillieres;14;
4733;14308;goustranville;14;
4734;14309;gouvix;14;
4735;14310;grainville-langannerie;14;
4736;14311;grainville-sur-odon;14;
4737;14312;grandcamp-maisy;14;
4738;14313;grandchamp-le-chateau;14;
4739;14316;grangues;14;
4740;14318;graye-sur-mer;14;
4741;14319;grentheville;14;
4742;14320;grimbosq;14;
4743;14322;gueron;14;
4744;14325;hermanville-sur-mer;14;
4745;14326;hermival-les-vaux;14;
4746;14327;herouville-saint-clair;14;
4747;14328;herouvillette;14;
4748;14329;heuland;14;
4749;14331;hieville;14;
4750;14332;hoguette;14;
4751;14333;honfleur;14;
4752;14334;hotellerie;14;
4753;14335;hotot-en-auge;14;
4754;14336;hottot-les-bagues;14;
4755;14337;houblonniere;14;
4756;14338;houlgate;14;
4757;14339;hubert-folie;14;
4758;14341;ifs;14;
4759;14342;isigny-sur-mer;14;
4760;14343;isles-bardel;14;
4761;14344;janville;14;
4762;14345;jort;14;
4763;14346;juaye-mondaye;14;
4764;14347;dialan-sur-chaine;14;
4765;14348;juvigny-sur-seulles;14;
4766;14349;laize-clinchamps;14;
4767;14350;lande-sur-drome;14;
4768;14352;landelles-et-coupigny;14;
4769;14353;landes-sur-ajon;14;
4770;14354;langrune-sur-mer;14;
4771;14355;ponts-sur-seulles;14;
4772;14357;terres-de-druance;14;
4773;14358;leaupartie;14;
4774;14359;lecaude;14;
4775;14360;leffard;14;
4776;14362;lessard-et-le-chene;14;
4777;14364;lingevres;14;
4778;14365;lion-sur-mer;14;
4779;14366;lisieux;14;
4780;14367;lison;14;
4781;14368;lisores;14;
4782;14369;litteau;14;
4783;14370;molay-littry;14;
4784;14371;livarot-pays-d'auge;14;
4785;14372;livry;14;
4786;14373;locheur;14;
4787;14374;loges;14;
4788;14375;loges-saulces;14;
4789;14376;longraye;14;
4790;14377;longues-sur-mer;14;
4791;14378;longueville;14;
4792;14379;longvillers;14;
4793;14380;loucelles;14;
4794;14381;louvagny;14;
4795;14382;louvieres;14;
4796;14383;louvigny;14;
4797;14384;luc-sur-mer;14;
4798;14385;magny-en-bessin;14;
4799;14386;magny-la-campagne;14;
4800;14387;magny-le-freule;14;
4801;14389;maisoncelles-pelvey;14;
4802;14390;maisoncelles-sur-ajon;14;
4803;14391;maisons;14;
4804;14393;maizet;14;
4805;14394;maizieres;14;
4806;14396;maltot;14;
4807;14397;mandeville-en-bessin;14;
4808;14398;manerbe;14;
4809;14399;manneville-la-pipard;14;
4810;14400;manoir;14;
4811;14401;manvieux;14;
4812;14402;marais-la-chapelle;14;
4813;14403;marolles;14;
4814;14404;martainville;14;
4815;14405;martigny-sur-l'ante;14;
4816;14406;moulins-en-bessin;14;
4817;14407;mathieu;14;
4818;14408;may-sur-orne;14;
4819;14409;merville-franceville-plage;14;
4820;14410;mery-bissieres-en-auge;14;
4821;14411;meslay;14;
4822;14412;mesnil-au-grain;14;
4823;14413;mesnil-auzouf;14;
4824;14415;mesnil-benoist;14;
4825;14416;mesnil-caussois;14;
4826;14417;mesnil-clinchamps;14;
4827;14419;mesnil-eudes;14;
4828;14421;mesnil-guillaume;14;
4829;14422;mesnil-mauger;14;
4830;14423;mesnil-patry;14;
4831;14424;mesnil-robert;14;
4832;14425;mesnil-simon;14;
4833;14426;mesnil-sur-blangy;14;
4834;14427;mesnil-villement;14;
4835;14430;meuvaines;14;
4836;14431;mezidon-vallee-d'auge;14;
4837;14433;mittois;14;
4838;14435;monceaux;14;
4839;14436;monceaux-en-bessin;14;
4840;14437;mondeville;14;
4841;14438;mondrainville;14;
4842;14439;monfreville;14;
4843;14444;monteille;14;
4844;14445;montfiquet;14;
4845;14446;montigny;14;
4846;14448;montreuil-en-auge;14;
4847;14449;monts-en-bessin;14;
4848;14450;montviette;14;
4849;14452;morteaux-couliboeuf;14;
4850;14453;mosles;14;
4851;14454;mouen;14;
4852;14455;moulines;14;
4853;14456;moult-chicheboville;14;
4854;14457;moutiers-en-auge;14;
4855;14458;moutiers-en-cinglais;14;
4856;14460;moyaux;14;
4857;14461;mutrecy;14;
4858;14462;neuilly-la-foret;14;
4859;14465;nonant;14;
4860;14466;norolles;14;
4861;14467;noron-l'abbaye;14;
4862;14468;noron-la-poterie;14;
4863;14469;norrey-en-auge;14;
4864;14473;notre-dame-de-livaye;14;
4865;14474;notre-dame-d'estrees-corbon;14;
4866;14475;val-d'arry;14;
4867;14476;olendon;14;
4868;14477;ondefontaine;14;
4869;14478;orbec;14;
4870;14480;osmanville;14;
4871;14481;oubeaux;14;
4872;14482;ouezy;14;
4873;14483;ouffieres;14;
4874;14484;ouilly-du-houley;14;
4875;14486;ouilly-le-tesson;14;
4876;14487;ouilly-le-vicomte;14;
4877;14488;ouistreham;14;
4878;14489;ouville-la-bien-tournee;14;
4879;14491;parfouru-sur-odon;14;
4880;14492;pennedepie;14;
4881;14493;percy-en-auge;14;
4882;14494;periers-en-auge;14;
4883;14495;periers-sur-le-dan;14;
4884;14496;perigny;14;
4885;14497;perrieres;14;
4886;14498;pertheville-ners;14;
4887;14499;petiville;14;
4888;14500;pierrefitte-en-auge;14;
4889;14501;pierrefitte-en-cinglais;14;
4890;14502;pierrepont;14;
4891;14504;pin;14;
4892;14505;placy;14;
4893;14506;planquery;14;
4894;14508;plessis-grimoult;14;
4895;14509;plumetot;14;
4896;14510;pommeraye;14;
4897;14511;pont-bellanger;14;
4898;14512;pontecoulant;14;
4899;14513;pont-farcy;14;
4900;14514;pont-l'eveque;14;
4901;14515;port-en-bessin-huppain;14;
4902;14516;potigny;14;
4903;14517;poussy-la-campagne;14;
4904;14519;preaux-bocage;14;
4905;14520;pre-d'auge;14;
4906;14522;pretreville;14;
4907;14524;putot-en-auge;14;
4908;14525;putot-en-bessin;14;
4909;14527;belle-vie-en-auge;14;
4910;14528;quetteville;14;
4911;14529;ranchy;14;
4912;14530;ranville;14;
4913;14531;rapilly;14;
4914;14533;repentigny;14;
4915;14534;reux;14;
4916;14535;reviers;14;
4917;14536;riviere-saint-sauveur;14;
4918;14538;rocquancourt;14;
4919;14540;rocques;14;
4920;14541;roque-baignard;14;
4921;14542;rosel;14;
4922;14543;rots;14;
4923;14544;roucamps;14;
4924;14546;rouvres;14;
4925;14547;rubercy;14;
4926;14548;rucqueville;14;
4927;14550;rumesnil;14;
4928;14551;russy;14;
4929;14552;ryes;14;
4930;14554;saint-aignan-de-cramesnil;14;
4931;14555;saint-andre-d'hebertot;14;
4932;14556;saint-andre-sur-orne;14;
